No errors
No warnings
531 ms
data source=metars
4855 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
PHOG 021754Z 23017G26KT 10SM FEW040 26/21 A2988 RMK AO2 PK WND 21026/1750 SLP122 T02560211 10256 20217 51006 $,PHOG,2018-04-02T17:54:00Z,20.9,-156.43,25.6,21.1,230,17,26,10.0,29.878937,1012.2,,,TRUE,TRUE,,,,,,FEW,4000,,,,,,,VFR,0.6,25.6,21.7,,,,,,,,,SPECI,12.0
PGSN 021754Z 35005KT 10SM FEW010 23/23 A2974 RMK AO2 RAB20E34 SLP093 P0000 60000 T02330233 10250 20233 58000 $,PGSN,2018-04-02T17:54:00Z,15.12,145.72,23.3,23.3,350,5,,10.0,29.740158,1009.3,,,TRUE,TRUE,,,,,,FEW,1000,,,,,,,VFR,0.0,25.0,23.3,,,0.005,,0.005,,,,METAR,65.0
KUIN 021754Z AUTO 12011KT 10SM CLR 00/M04 A2999 RMK AO2 SLP163 T00001044 10000 21128 58038,KUIN,2018-04-02T17:54:00Z,39.95,-91.2,0.0,-4.4,120,11,,10.0,29.991142,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.8,0.0,-12.8,,,,,,,,,SPECI,234.0
KCRW 021754Z VRB03KT 10SM OVC008 06/04 A3009 RMK AO2 SLP192 T00560039 10061 20033 58003,KCRW,2018-04-02T17:54:00Z,38.38,-81.58,5.6,3.9,0,3,,10.0,30.088583,1019.2,,,TRUE,,,,,,,OVC,800,,,,,,,IFR,-0.3,6.1,3.3,,,,,,,,,SPECI,309.0
KCOU 021754Z 13010KT 5SM BR OVC006 M01/M03 A2995 RMK AO2 PRESFR SLP151 T10111028 11011 21044 58033,KCOU,2018-04-02T17:54:00Z,38.82,-92.22,-1.1,-2.8,130,10,,5.0,29.949802,1015.1,,,TRUE,,,,,,BR,OVC,600,,,,,,,IFR,-3.3,-1.1,-4.4,,,,,,,,,SPECI,271.0
KCOS 021754Z 20009G14KT 10SM FEW100 BKN230 20/M09 A2958 RMK AO2 SLP982 T02001089 10200 20022 58022,KCOS,2018-04-02T17:54:00Z,38.82,-104.68,20.0,-8.9,200,9,14,10.0,29.58071,998.2,,,TRUE,,,,,,,FEW,10000,BKN,23000,,,,,VFR,-2.2,20.0,2.2,,,,,,,,,SPECI,1856.0
KCEU 021754Z AUTO 20007KT 160V250 10SM CLR 25/06 A2997 RMK AO2 SLP141 T02500061 10250 20133 58008,KCEU,2018-04-02T17:54:00Z,34.67,-82.88,25.0,6.1,200,7,,10.0,29.970472,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.8,25.0,13.3,,,,,,,,,SPECI,268.0
KCAR 021754Z AUTO VRB03KT 10SM OVC060 01/M14 A3001 RMK AO2 SLP173 T00061139 10006 21050 56018,KCAR,2018-04-02T17:54:00Z,46.87,-68.02,0.6,-13.9,0,3,,10.0,30.008858,1017.3,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,-1.8,0.6,-5.0,,,,,,,,,SPECI,191.0
KIZG 021754Z AUTO 00000KT 10SM CLR 06/M09 A3004 RMK AO2 SLP177 T00611089 10061 21011 58020,KIZG,2018-04-02T17:54:00Z,43.98,-70.95,6.1,-8.9,0,0,,10.0,30.041338,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.0,6.1,-1.1,,,,,,,,,METAR,135.0
KPLN 021754Z AUTO 25013G17KT 10SM CLR 01/M10 A3003 RMK AO2 SLP180 T00061100 10006 21128 58001,KPLN,2018-04-02T17:54:00Z,45.57,-84.8,0.6,-10.0,250,13,17,10.0,30.029528,1018.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,0.6,-12.8,,,,,,,,,METAR,217.0
KJAN 021754Z VRB04KT 10SM SCT042 SCT049 24/17 A2999 RMK AO2 SLP151 T02440167 10244 20139 58009,KJAN,2018-04-02T17:54:00Z,32.32,-90.08,24.4,16.7,0,4,,10.0,29.991142,1015.1,,,TRUE,,,,,,,SCT,4200,SCT,4900,,,,,VFR,-0.9,24.4,13.9,,,,,,,,,SPECI,91.0
KISW 021754Z AUTO 24010KT 10SM SCT070 03/M12 A3000 RMK AO2 SLP173 T00281122 10028 21106 58010 TSNO,KISW,2018-04-02T17:54:00Z,44.37,-89.83,2.8,-12.2,240,10,,10.0,30.0,1017.3,,TRUE,TRUE,,,TRUE,,,,SCT,7000,,,,,,,VFR,-1.0,2.8,-10.6,,,,,,,,,SPECI,307.0
KIPT 021754Z 26004KT 10SM BKN049 05/M05 A3011 RMK AO2 SLP199 60001 I6000 T00501050 10050 20000 58004,KIPT,2018-04-02T17:54:00Z,41.25,-76.92,5.0,-5.0,260,4,,10.0,30.109253,1019.9,,,TRUE,,,,,,,BKN,4900,,,,,,,VFR,-0.4,5.0,0.0,,,,,,,,,SPECI,164.0
KINT 021754Z 24005G15KT 10SM SCT110 24/07 A2997 RMK AO2 SLP138 T02390067 10244 20144 58004,KINT,2018-04-02T17:54:00Z,36.13,-80.22,23.9,6.7,240,5,15,10.0,29.970472,1013.8,,,TRUE,,,,,,,SCT,11000,,,,,,,VFR,-0.4,24.4,14.4,,,,,,,,,SPECI,291.0
KDEC 021754Z 11011KT 10SM BKN014 03/M01 A3004 RMK AO2 SLP181 T00281011 10028 21106 58026,KDEC,2018-04-02T17:54:00Z,39.83,-88.85,2.8,-1.1,110,11,,10.0,30.041338,1018.1,,,TRUE,,,,,,,BKN,1400,,,,,,,MVFR,-2.6,2.8,-10.6,,,,,,,,,SPECI,207.0
KDDH 021754Z AUTO 34007KT 10SM BKN041 03/M07 A3008 RMK AO2 SLP196 60002 T00281072 10039 21028 56009,KDDH,2018-04-02T17:54:00Z,42.9,-73.25,2.8,-7.2,340,7,,10.0,30.079725,1019.6,,TRUE,TRUE,,,,,,,BKN,4100,,,,,,,VFR,-0.9,3.9,-2.8,,,,,,,,,SPECI,244.0
MMTG 021754Z 17010G20KT 8SM FEW020 32/13 A2990 RMK 8/100 FU W,MMTG,2018-04-02T17:54:00Z,16.57,-93.03,32.0,13.0,170,10,20,8.0,29.899607,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,528.0
KDMH 021754Z AUTO 07/03 A3014 RMK AO1 SLP207 60001 T00720028 10072 20044 51004,KDMH,2018-04-02T17:54:00Z,39.28,-76.62,7.2,2.8,,,,,30.138779,1020.7,,TRUE,TRUE,,,,,,,,,,,,,,,,0.4,7.2,4.4,,,,,0.01,,,,METAR,5.0
KNAK 021754Z AUTO 01007KT 10SM OVC016 07/04 A3013 RMK AO2 SLP204 T00670039 10072 20056 51007,KNAK,2018-04-02T17:54:00Z,38.98,-76.48,6.7,3.9,10,7,,10.0,30.129921,1020.4,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,0.7,7.2,5.6,,,,,,,,,SPECI,2.0
K12N 021754Z AUTO 35003KT 03/M03 A3011 RMK AO1 SLP206 60009 T00281033 10039 21011 56009,K12N,2018-04-02T17:54:00Z,41.02,-74.73,2.8,-3.3,350,3,,,30.109253,1020.6,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.9,3.9,-1.1,,,,,,,,,SPECI,177.0
KBKB 021754Z AUTO 20003KT 10SM FEW033 SCT041 SCT060 25/18 A2992 RMK AO2 SLP157 T02500183 10267 20183 58016,KBKB,2018-04-02T17:54:00Z,31.0,-92.92,25.0,18.3,200,3,,10.0,29.920275,1015.7,,TRUE,TRUE,,,,,,,FEW,3300,SCT,4100,SCT,6000,,,VFR,-1.6,26.7,18.3,,,,,,,,,METAR,94.0
PGUM 021754Z 03006KT 10SM SCT019 SCT029 SCT040 25/24 A2976 RMK AO2 SLP068 60052 T02500244 10256 20239 56006,PGUM,2018-04-02T17:54:00Z,13.48,144.8,25.0,24.4,30,6,,10.0,29.760826,1006.8,,,TRUE,,,,,,,SCT,1900,SCT,2900,SCT,4000,,,VFR,-0.6,25.6,23.9,,,,,0.52,,,,METAR,91.0
KPHF 021754Z 06012KT 10SM SCT028 13/07 A3005 RMK AO2 SLP176 60000 T01330067 10161 20128 51015,KPHF,2018-04-02T17:54:00Z,37.13,-76.5,13.3,6.7,60,12,,10.0,30.050198,1017.6,,,TRUE,,,,,,,SCT,2800,,,,,,,VFR,1.5,16.1,12.8,,,,,,,,,SPECI,12.0
KPHL 021754Z 03011G19KT 10SM OVC018 05/01 A3013 RMK AO2 SLP204 60002 T00500006 10050 20011 55002,KPHL,2018-04-02T17:54:00Z,39.87,-75.23,5.0,0.6,30,11,19,10.0,30.129921,1020.4,,,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,-0.2,5.0,1.1,,,,,,,,,SPECI,18.0
KPIA 021754Z 11010KT 10SM CLR 02/M06 A3005 RMK AO2 SLP185 I6001 T00171056 10017 21100 58026 $,KPIA,2018-04-02T17:54:00Z,40.67,-89.68,1.7,-5.6,110,10,,10.0,30.050198,1018.5,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-2.6,1.7,-10.0,,,,,,,,,SPECI,205.0
KPNE 021754Z 02009KT 10SM OVC018 05/01 A3015 RMK AO2 SLP210 60007 I6001 T00500006 10056 20017 53000,KPNE,2018-04-02T17:54:00Z,40.08,-75.02,5.0,0.6,20,9,,10.0,30.15059,1021.0,,,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,0.0,5.6,1.7,,,,,,,,,SPECI,28.0
KPSF 021754Z AUTO 31008KT 10SM OVC033 02/M06 A3005 RMK AO2 SLP185 60004 T00221061 10022 21033 58010,KPSF,2018-04-02T17:54:00Z,42.43,-73.28,2.2,-6.1,310,8,,10.0,30.050198,1018.5,,TRUE,TRUE,,,,,,,OVC,3300,,,,,,,VFR,-1.0,2.2,-3.3,,,,,,,,,SPECI,355.0
KPTW 021754Z AUTO 00000KT 10SM OVC016 03/00 A3014 RMK AO2 SLP207 60004 T00280000 10028 20000 58003,KPTW,2018-04-02T17:54:00Z,40.23,-75.55,2.8,0.0,0,0,,10.0,30.138779,1020.7,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,-0.3,2.8,0.0,,,,,,,,,SPECI,92.0
KRBL 021754Z AUTO 36011G18KT 10SM CLR 20/03 A2991 RMK AO2 SLP124 T02000033 10200 20122 51012,KRBL,2018-04-02T17:54:00Z,40.15,-122.25,20.0,3.3,360,11,18,10.0,29.911417,1012.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.2,20.0,12.2,,,,,,,,,SPECI,104.0
KRDG 021754Z 10SM BKN022 04/01 A3012 RMK AO2 SLP207 60000 T00440006 10044 20006 56003,KRDG,2018-04-02T17:54:00Z,40.37,-75.97,4.4,0.6,,,,10.0,30.121063,1020.7,,,TRUE,,,,,,,BKN,2200,,,,,,,MVFR,-0.3,4.4,0.6,,,,,,,,,SPECI,109.0
KRFD 021754Z 15009KT 10SM SCT130 OVC250 02/M09 A3008 RMK AO2 SLP194 T00221094 10028 21078 58012,KRFD,2018-04-02T17:54:00Z,42.2,-89.1,2.2,-9.4,150,9,,10.0,30.079725,1019.4,,,TRUE,,,,,,,SCT,13000,OVC,25000,,,,,VFR,-1.2,2.8,-7.8,,,,,,,,,SPECI,221.0
KRIC 021754Z 03010G18KT 10SM FEW026 BKN036 BKN100 BKN300 12/05 A3008 RMK AO2 SLP190 T01220050 10128 20094 51009,KRIC,2018-04-02T17:54:00Z,37.52,-77.32,12.2,5.0,30,10,18,10.0,30.079725,1019.0,,,TRUE,,,,,,,FEW,2600,BKN,3600,BKN,10000,BKN,30000,VFR,0.9,12.8,9.4,,,,,,,,,SPECI,50.0
KRKS 021754Z AUTO 26022G36KT 10SM CLR 11/M05 A2957 RMK AO2 PK WND 27036/1746 SLP969 T01061050 10117 20050 58016,KRKS,2018-04-02T17:54:00Z,41.6,-109.07,10.6,-5.0,260,22,36,10.0,29.568897,996.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.6,11.7,5.0,,,,,,,,,SPECI,2060.0
KROA 021754Z 03007KT 10SM BKN049 OVC110 17/09 A3001 RMK AO2 SLP158 T01720089 10172 20111 58000,KROA,2018-04-02T17:54:00Z,37.32,-79.97,17.2,8.9,30,7,,10.0,30.008858,1015.8,,,TRUE,,,,,,,BKN,4900,OVC,11000,,,,,VFR,0.0,17.2,11.1,,,,,,,,,SPECI,362.0
KROC 021754Z 00000KT 10SM FEW055 06/M07 A3008 RMK AO2 SLP195 T00611072 10078 21011 58012,KROC,2018-04-02T17:54:00Z,43.12,-77.68,6.1,-7.2,0,0,,10.0,30.079725,1019.5,,,TRUE,,,,,,,FEW,5500,,,,,,,VFR,-1.2,7.8,-1.1,,,,,,,,,SPECI,178.0
KCQT 021754Z AUTO 00000KT 10SM BKN030 17/09 A2989 RMK AO2 T01720089,KCQT,2018-04-02T17:54:00Z,34.02,-118.28,17.2,8.9,0,0,,10.0,29.890747,,,TRUE,TRUE,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,SPECI,56.0
KACY 021754Z 02010G18KT 10SM OVC016 06/03 A3011 RMK AO2 SLP195 60000 T00560028 10056 20028 53006 $,KACY,2018-04-02T17:54:00Z,39.45,-74.57,5.6,2.8,20,10,18,10.0,30.109253,1019.5,,,TRUE,TRUE,,,,,,OVC,1600,,,,,,,MVFR,0.6,5.6,2.8,,,,,,,,,SPECI,23.0
KAKH 021754Z AUTO 22007G15KT 190V280 10SM FEW110 26/07 A2995 RMK AO2 SLP137 T02610072 10267 20156 58008,KAKH,2018-04-02T17:54:00Z,35.2,-81.15,26.1,7.2,220,7,15,10.0,29.949802,1013.7,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,-0.8,26.7,15.6,,,,,,,,,SPECI,243.0
KAKQ 021754Z AUTO 02007KT 320V070 10SM CLR 17/07 A3004 RMK AO2 SLP172 60001 T01670072 10167 20122 51008,KAKQ,2018-04-02T17:54:00Z,36.98,-77.0,16.7,7.2,20,7,,10.0,30.041338,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,0.8,16.7,12.2,,,,,,,,,SPECI,34.0
KAKR 021754Z AUTO 21004KT 10SM FEW036 05/M04 A3010 RMK AO2 SLP202 T00501039 10056 21006 58008 $,KAKR,2018-04-02T17:54:00Z,41.03,-81.47,5.0,-3.9,210,4,,10.0,30.100393,1020.2,,TRUE,TRUE,TRUE,,,,,,FEW,3600,,,,,,,VFR,-0.8,5.6,-0.6,,,,,,,,,SPECI,363.0
KALO 021754Z 13014G20KT 10SM CLR 02/M08 A2993 RMK AO2 SLP146 T00171083 10017 21078 58037,KALO,2018-04-02T17:54:00Z,42.55,-92.4,1.7,-8.3,130,14,20,10.0,29.929134,1014.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.7,1.7,-7.8,,,,,,,,,SPECI,264.0
KAPC 021754Z VRB03KT 10SM CLR 16/09 A2991 RMK AO2 SLP119 T01610094 10161 20061 50005,KAPC,2018-04-02T17:54:00Z,38.2,-122.28,16.1,9.4,0,3,,10.0,29.911417,1011.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.5,16.1,6.1,,,,,,,,,SPECI,13.0
KAPN 021754Z AUTO 27008KT 10SM CLR 04/M12 A3001 RMK AO2 SLP172 T00391122 10039 21061 58019,KAPN,2018-04-02T17:54:00Z,45.07,-83.57,3.9,-12.2,270,8,,10.0,30.008858,1017.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.9,3.9,-6.1,,,,,,,,,SPECI,210.0
KAUW 021754Z AUTO 21003KT 10SM SCT070 M01/M11 A2997 RMK AO2 SLP172 T10061111 11006 21128 56007,KAUW,2018-04-02T17:54:00Z,44.93,-89.62,-0.6,-11.1,210,3,,10.0,29.970472,1017.2,,TRUE,TRUE,,,,,,,SCT,7000,,,,,,,VFR,-0.7,-0.6,-12.8,,,,,,,,,SPECI,362.0
KAVL 021754Z 29005KT 10SM BKN070 24/08 A2998 RMK AO2 SLP129 T02390078 10244 20083 56006,KAVL,2018-04-02T17:54:00Z,35.43,-82.53,23.9,7.8,290,5,,10.0,29.97933,1012.9,,,TRUE,,,,,,,BKN,7000,,,,,,,VFR,-0.6,24.4,8.3,,,,,,,,,SPECI,670.0
KBFL 021754Z 33007KT 10SM CLR 22/07 A2987 RMK AO2 SLP111 T02170072 10217 20128 51006,KBFL,2018-04-02T17:54:00Z,35.43,-119.05,21.7,7.2,330,7,,10.0,29.870079,1011.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,0.6,21.7,12.8,,,,,,,,,SPECI,151.0
KBTV 021754Z 26006KT 10SM SCT070 06/M11 A3008 RMK AO2 SLP190 T00561111 10056 21017 56010,KBTV,2018-04-02T17:54:00Z,44.47,-73.15,5.6,-11.1,260,6,,10.0,30.079725,1019.0,,,TRUE,,,,,,,SCT,7000,,,,,,,VFR,-1.0,5.6,-1.7,,,,,,,,,SPECI,105.0
KBUF 021754Z 23014KT 10SM FEW040 FEW250 04/M06 A3009 RMK AO2 SLP198 T00391061 10044 21017 58006,KBUF,2018-04-02T17:54:00Z,42.93,-78.73,3.9,-6.1,230,14,,10.0,30.088583,1019.8,,,TRUE,,,,,,,FEW,4000,FEW,25000,,,,,VFR,-0.6,4.4,-1.7,,,,,,,,,SPECI,211.0
KBUY 021754Z AUTO 26015G19KT 10SM CLR 28/06 A2994 RMK AO2 SLP132 T02780061 10278 20144 58009,KBUY,2018-04-02T17:54:00Z,36.05,-79.47,27.8,6.1,260,15,19,10.0,29.940945,1013.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.9,27.8,14.4,,,,,,,,,SPECI,180.0
KBWI 021754Z 02006KT 10SM OVC017 07/03 A3012 RMK AO2 SLP199 60000 T00670028 10067 20039 50002,KBWI,2018-04-02T17:54:00Z,39.17,-76.68,6.7,2.8,20,6,,10.0,30.121063,1019.9,,,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,0.2,6.7,3.9,,,,,,,,,SPECI,59.0
KFWA 021754Z 11007KT 10SM BKN250 03/M07 A3012 RMK AO2 SLP206 T00281067 10033 21050 58016,KFWA,2018-04-02T17:54:00Z,40.98,-85.18,2.8,-6.7,110,7,,10.0,30.121063,1020.6,,,TRUE,,,,,,,BKN,25000,,,,,,,VFR,-1.6,3.3,-5.0,,,,,,,,,SPECI,248.0
KFZY 021754Z AUTO 00000KT 10SM CLR 06/M07 A3010 RMK AO2 SLP199 T00561072 10061 21017 58006,KFZY,2018-04-02T17:54:00Z,43.35,-76.38,5.6,-7.2,0,0,,10.0,30.100393,1019.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.6,6.1,-1.7,,,,,,,,,SPECI,138.0
KGCK 021754Z 18018G27KT 10SM CLR 16/M01 A2958 RMK AO2 PK WND 18027/1747 SLP018 T01561006 10156 21050 58034,KGCK,2018-04-02T17:54:00Z,37.92,-100.72,15.6,-0.6,180,18,27,10.0,29.58071,1001.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.4,15.6,-5.0,,,,,,,,,SPECI,877.0
KGCN 021754Z 23016G26KT 10SM CLR 16/M09 A2993 RMK AO2 PK WND 22026/1752 SLP084 T01611089 10161 21056 58006,KGCN,2018-04-02T17:54:00Z,35.95,-112.15,16.1,-8.9,230,16,26,10.0,29.929134,1008.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.6,16.1,-5.6,,,,,,,,,SPECI,2016.0
KGED 021754Z AUTO 02009KT 10SM OVC016 07/02 A3011 RMK AO2 SLP196 T00720022 10072 20044 53008,KGED,2018-04-02T17:54:00Z,38.68,-75.37,7.2,2.2,20,9,,10.0,30.109253,1019.6,,TRUE,TRUE,,,,,,,OVC,1600,,,,,,,MVFR,0.8,7.2,4.4,,,,,,,,,SPECI,19.0
KGEU 021754Z 10003KT 10SM SCT150 26/M06 A2980,KGEU,2018-04-02T17:54:00Z,33.53,-112.3,26.0,-6.0,100,3,,10.0,29.799213,,,,,,,,,,,SCT,15000,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
KGSO 021754Z 25012G17KT 10SM FEW070 SCT120 BKN160 OVC250 24/07 A2995 RMK AO2 SLP133 T02440072 10250 20139 58005,KGSO,2018-04-02T17:54:00Z,36.1,-79.95,24.4,7.2,250,12,17,10.0,29.949802,1013.3,,,TRUE,,,,,,,FEW,7000,SCT,12000,BKN,16000,OVC,25000,VFR,-0.5,25.0,13.9,,,,,,,,,SPECI,275.0
KHWD 021754Z COR 24007KT 10SM FEW013 15/08 A2993 RMK AO2 SLP146 T01500083 10156 20117 51005,KHWD,2018-04-02T17:54:00Z,37.67,-122.12,15.0,8.3,240,7,,10.0,29.929134,1014.6,TRUE,,TRUE,,,,,,,FEW,1300,,,,,,,VFR,0.5,15.6,11.7,,,,,,,,,SPECI,21.0
KILN 021754Z AUTO 13006KT 10SM OVC012 02/01 A3010 RMK AO2 SLP216 T00220006 10028 21011 58009,KILN,2018-04-02T17:54:00Z,39.43,-83.8,2.2,0.6,130,6,,10.0,30.100393,1021.6,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,-0.9,2.8,-1.1,,,,,,,,,SPECI,322.0
KIMT 021754Z AUTO 21007KT 10SM FEW110 01/M11 A2996 RMK AO2 SLP164 T00061106 10006 21133 55005,KIMT,2018-04-02T17:54:00Z,45.82,-88.12,0.6,-10.6,210,7,,10.0,29.958662,1016.4,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,-0.5,0.6,-13.3,,,,,,,,,SPECI,349.0
KIND 021754Z 11009KT 10SM SCT027 SCT250 04/M02 A3008 RMK AO2 SLP192 T00441017 10050 21011 58020,KIND,2018-04-02T17:54:00Z,39.72,-86.3,4.4,-1.7,110,9,,10.0,30.079725,1019.2,,,TRUE,,,,,,,SCT,2700,SCT,25000,,,,,VFR,-2.0,5.0,-1.1,,,,,,,,,SPECI,241.0
K6R6 021753Z AUTO 11008KT 23/18 A2981 RMK AO1 SLP063 T02280178 10233 20172 58009,K6R6,2018-04-02T17:53:00Z,30.05,-102.22,22.8,17.8,110,8,,,29.811024,1006.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.9,23.3,17.2,,,,,,,,,SPECI,701.0
MMUN 021753Z 14015KT 7SM SCT015TCU 28/19 A2998 RMK SLP155 57007 964 8/200,MMUN,2018-04-02T17:53:00Z,21.02,-86.85,28.0,19.0,140,15,,7.0,29.97933,1015.5,,,,,,,,,,SCT,1500,,,,,,,VFR,-0.7,,,,,,,,,,,METAR,10.0
KRTN 021753Z AUTO 26021G28KT 10SM CLR 21/M10 A2968 RMK AO2 PK WND 24032/1733 WSHFT 1722 SLP994 T02111100 10217 21044 58026,KRTN,2018-04-02T17:53:00Z,36.73,-104.5,21.1,-10.0,260,21,28,10.0,29.681103,999.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.6,21.7,-4.4,,,,,,,,,SPECI,1936.0
KOXB 021753Z AUTO 03014G19KT 10SM OVC013 06/03 A3011 RMK AO2 SLP194 60001 T00560028 10067 20050 53018,KOXB,2018-04-02T17:53:00Z,38.32,-75.12,5.6,2.8,30,14,19,10.0,30.109253,1019.4,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,1.8,6.7,5.0,,,,,,,,,SPECI,3.0
KOWD 021753Z VRB04KT 8SM -SN OVC018 04/00 A3012 RMK AO2 SLP198 P0000 60010 T00390000 10039 20006 56016,KOWD,2018-04-02T17:53:00Z,42.18,-71.17,3.9,0.0,0,4,,8.0,30.121063,1019.8,,,TRUE,,,,,,-SN,OVC,1800,,,,,,,MVFR,-1.6,3.9,0.6,,,0.005,,,,,,SPECI,19.0
KOVS 021753Z AUTO VRB03KT 9SM OVC095 02/M08 A3001 RMK AO2 SLP173 T00221083 10022 21094 58018,KOVS,2018-04-02T17:53:00Z,43.15,-90.68,2.2,-8.3,0,3,,9.0,30.008858,1017.3,,TRUE,TRUE,,,,,,,OVC,9500,,,,,,,VFR,-1.8,2.2,-9.4,,,,,,,,,SPECI,202.0
KOVE 021753Z AUTO 33005KT 10SM CLR 19/10 A2991 RMK AO2 SLP128 T01940100 10194 20128 51012,KOVE,2018-04-02T17:53:00Z,39.5,-121.62,19.4,10.0,330,5,,10.0,29.911417,1012.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.2,19.4,12.8,,,,,,,,,SPECI,58.0
KOTM 021753Z AUTO 15013KT 10SM CLR 03/M08 A2994 RMK AO2 SLP148 T00331078 10033 21089 58037,KOTM,2018-04-02T17:53:00Z,41.1,-92.45,3.3,-7.8,150,13,,10.0,29.940945,1014.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-3.7,3.3,-8.9,,,,,,,,,SPECI,256.0
KRWL 021753Z AUTO 26027G37KT 10SM -RA SCT065 12/M04 A2954 RMK AO2 PK WND 26041/1736 SLP943 P0000 60000 T01171039 10122 20056 58008,KRWL,2018-04-02T17:53:00Z,41.78,-107.2,11.7,-3.9,260,27,37,10.0,29.53937,994.3,,TRUE,TRUE,,,,,,-RA,SCT,6500,,,,,,,VFR,-0.8,12.2,5.6,,,0.005,,,,,,SPECI,2077.0
KRWI 021753Z AUTO 22007KT 180V270 10SM CLR 27/09 A2995 RMK AO2 SLP139 T02720094 10272 20156 58012,KRWI,2018-04-02T17:53:00Z,35.85,-77.9,27.2,9.4,220,7,,10.0,29.949802,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.2,27.2,15.6,,,,,,,,,METAR,47.0
KRWF 021753Z AUTO 14015KT 10SM FEW023 BKN038 OVC075 M01/M05 A2987 RMK AO2 SNE32 SLP129 P0000 60000 T10111050 11006 21033 56005,KRWF,2018-04-02T17:53:00Z,44.55,-95.08,-1.1,-5.0,140,15,,10.0,29.870079,1012.9,,TRUE,TRUE,,,,,,,FEW,2300,BKN,3800,OVC,7500,,,VFR,-0.5,-0.6,-3.3,,,0.005,,,,,,SPECI,311.0
KRVS 021753Z 00000KT 3SM BR OVC005 02/01 A2990 RMK AO2 SLP133 T00220011 10028 20006 58021,KRVS,2018-04-02T17:53:00Z,36.05,-95.98,2.2,1.1,0,0,,3.0,29.899607,1013.3,,,TRUE,,,,,,BR,OVC,500,,,,,,,IFR,-2.1,2.8,0.6,,,,,,,,,METAR,200.0
KRUE 021753Z AUTO 10007KT 8SM OVC006 07/05 A2996 RMK AO2 SLP143 T00670050 10067 20039 58018,KRUE,2018-04-02T17:53:00Z,35.25,-93.1,6.7,5.0,100,7,,8.0,29.958662,1014.3,,TRUE,TRUE,,,,,,,OVC,600,,,,,,,IFR,-1.8,6.7,3.9,,,,,,,,,METAR,115.0
